reading	word	pos	japanese_form
ちゅーずでーじょい	Tuesday Joy	noun	チューズデージョイ
ちょいすぶろ	Choice Bro	noun	チョイスブロ
ちょこれーとじぇらーと	Chocolate Gelato	noun	チョコレートジェラート
ちょっくあいす	Choc Ice	noun	チョックアイス
ちりふらぐ	Chili Flag	noun	チリフラグ
ちりふらっぐ	Chili Flag	noun	チリフラッグ
ちるっき	Chilukki	noun	チルッキ
ちんぎすしーくれっと	Dschingis Secret	noun	チンギスシークレット
ちんちょん	Chinchon	noun	チンチョン
ちーきーちょいす	Cheeky Choice	noun	チーキーチョイス
ちーふおんちょ	Chief Honcho	noun	チーフオンチョ
ちーふずくらうん	Chief's Crown	noun	チーフズクラウン
ちーふどぅべあーず	Chief De Beers	noun	チーフドゥベアーズ
ちーふべあはーと	Chief Bearhart	noun	チーフベアハート
ついすとあふりーと	Twist Afleet	noun	ツイストアフリート
ついーどさいど	Tweedside	noun	ツイードサイド
つばる	Tuvalu	noun	ツバル
つゔぁる	Tuvalu	noun	ツヴァル
つーりすと	Tourist	noun	ツーリスト
てあかうしゃーく	Te Akau Shark	noun	テアカウシャーク
てぃあご	Tiago	noun	ティアゴ
てぃおーな	Teona	noun	ティオーナ
てぃぎーうぃぎー	Tiggy Wiggy	noun	ティギーウィギー
てぃすじゅりえっと	Tis Juliet	noun	ティスジュリエット
てぃずうぇい	Tizway	noun	ティズウェイ
てぃずざろう	Tiz the Law	noun	ティズザロウ
てぃずざろー	Tiz the Law	noun	ティズザロー
てぃずじゅりえっと	Tis Juliet	noun	ティズジュリエット
てぃずなう	Tiznow	noun	ティズナウ
てぃずふらーていしゃす	Tiz Flirtatious	noun	ティズフラーテイシャス
てぃずみずすー	Tiz Miz Sue	noun	ティズミズスー
てぃっかねん	Tikkanen	noun	ティッカネン
てぃっかーてーぷ	Ticker Tape	noun	ティッカーテープ
てぃっち	Titch	noun	ティッチ
てぃっとふぉーたーと	Tit For Taat	noun	ティットフォータート
てぃなーずうぇい	Tinners Way	noun	ティナーズウェイ
てぃばち	Tivaci	noun	ティバチ
てぃぴかりーあいりっしゅ	Tipically Irish	noun	ティピカリーアイリッシュ
てぃべる	Tiber	noun	ティベル
てぃまりだ	Timarida	noun	ティマリダ
てぃみ	Timi	noun	ティミ
てぃらーず	Tiraaz	noun	ティラーズ
てぃろる	Tirol	noun	ティロル
てぃんと	Tinto	noun	ティント
てぃんばーかんとりー	Timber Country	noun	ティンバーカントリー
てぃんばーれいく	Timberlake	noun	ティンバーレイク
てぃんほーす	Tin Horse	noun	ティンホース
てぃんぼろあ	Timboroa	noun	ティンボロア
てぃゔぁち	Tivaci	noun	ティヴァチ
てぃーくすのーす	Teaks North	noun	ティークスノース
てぃーじぇーずらっきーむーん	T J's Lucky Moon	noun	ティージェーズラッキームーン
てぃーびーらーく	T.V. Lark	noun	ティービーラーク
てぃーゔぃーらーく	T.V. Lark	noun	ティーヴィーラーク
ていきんぐりすくす	Taking Risks	noun	テイキングリスクス
ていくおーばーたーげっと	Takeover Target	noun	テイクオーバーターゲット
ていくおーゔぁーたーげっと	Takeover Target	noun	テイクオーヴァーターゲット
ていくざぽいんつ	Take the Points	noun	テイクザポインツ
ていくだうん	Takedown	noun	テイクダウン
ていくちゃーじいんでぃ	Take Charge Indy	noun	テイクチャージインディ
ていくちゃーじぶらんでぃ	Take Charge Brandi	noun	テイクチャージブランディ
ていくちゃーじれでぃ	Take Charge Lady	noun	テイクチャージレディ
ていくどとぅあー	Take D'Tour	noun	テイクドトゥアー
ていすとおぶぱらだいす	Taste of Paradise	noun	テイストオブパラダイス
ていつくりーく	Tates Creek	noun	テイツクリーク
ていば	Taiba	noun	テイバ
ているおぶえかてぃ	Tale Of Ekati	noun	テイルオブエカティ
ているおぶざきゃっと	Tale of the Cat	noun	テイルオブザキャット
ているずおぶとりおんふ	Tails Of Triomphe	noun	テイルズオブトリオンフ
ておふぃろ	Teofilo	noun	テオフィロ
てきさすれっど	Texas Red	noun	テキサスレッド
てくにしゃん	Technician	noun	テクニシャン
てくのろじー	Technology	noun	テクノロジー
てすたふぁいあぶる	Testafiable	noun	テスタファイアブル
てすたろっさ	Testa Rossa	noun	テスタロッサ
てすとすこあ	Test Score	noun	テストスコア
てせお	Theseo	noun	テセオ
てっどのふぃー	Ted Noffey	noun	テッドノフィー
てっぱる	Teppal	noun	テッパル
てでぃーずぷろみす	Teddy's Promise	noun	テディーズプロミス
てねしーすたっど	Tennessee Stud	noun	テネシースタッド
てねぶりずむ	Tenebrism	noun	テネブリズム
てぴん	Tepin	noun	テピン
てみだ	Temida	noun	テミダ
てゅずら	Tuzla	noun	テュズラ
てゅねす	Tunnes	noun	テュネス
てらなば	Teranaba	noun	テラナバ
てらびすた	Terravista	noun	テラビスタ
てらゔぃすた	Terravista	noun	テラヴィスタ
てりとりーず	Territories	noun	テリトリーズ
てりんぐ	Telling	noun	テリング
てるあけりー	Tell a Kelly	noun	テルアケリー
てるてゅりあん	Tertullian	noun	テルテュリアン
てれあてれ	Terre à Terre	noun	テレアテレ
てんすき	Tenski	noun	テンスキ
てんそぶりんず	Ten Sovereigns	noun	テンソブリンズ
てんそゔりんず	Ten Sovereigns	noun	テンソヴリンズ
てんてぃりす	Tentyris	noun	テンティリス
てんぷてっど	Tempted	noun	テンプテッド
てんぷるおぶぶーむ	Temple of Boom	noun	テンプルオブブーム
てんぺら	Tempera	noun	テンペラ
てんま	Tenma	noun	テンマ
てんもすとうぉんてっど	Ten Most Wanted	noun	テンモストウォンテッド
てーおーえるびす	T O Elvis	noun	テーオーエルビス
てーおーえるゔぃす	T O Elvis	noun	テーオーエルヴィス
でああんどごー	Dare and Go	noun	デアアンドゴー
であでびる	Daredevil	noun	デアデビル
であでゔぃる	Daredevil	noun	デアデヴィル
でぃあでみ	Dear Demi	noun	ディアデミ
でぃあでーむ	Diademe	noun	ディアデーム
でぃあとらいぶ	Diatribe	noun	ディアトライブ
でぃあどくたー	Dear Doctor	noun	ディアドクター
でぃあまんた	Diamanta	noun	ディアマンタ
でぃあれすととりっくすき	Dearest Trickski	noun	ディアレストトリックスキ
でぃえごべらすけす	Diego Velazquez	noun	ディエゴベラスケス
でぃえごゔぇらすけす	Diego Velazquez	noun	ディエゴヴェラスケス
でぃおにーじあ	Dionisia	noun	ディオニージア
でぃきしーちゃったー	Dixie Chatter	noun	ディキシーチャッター
でぃきしーぶらす	Dixie Brass	noun	ディキシーブラス
でぃきしーぶろっさむず	Dixie Blossoms	noun	ディキシーブロッサムズ
でぃきしーゆにおん	Dixie Union	noun	ディキシーユニオン
でぃきしーらんどばんど	Dixieland Band	noun	ディキシーランドバンド
でぃくたっと	Diktat	noun	ディクタット
でぃぐにてぃだんさー	Dignity Dancer	noun	ディグニティダンサー
でぃしでんと	Dissident	noun	ディシデント
でぃすかばりーず	Discoveries	noun	ディスカバリーズ
でぃすかゔぁりーず	Discoveries	noun	ディスカヴァリーズ
でぃすくりーときゃっと	Discreet Cat	noun	ディスクリートキャット
でぃすくりーとまーく	Discreet Marq	noun	ディスクリートマーク
でぃすくりーとらばー	Discreet Lover	noun	ディスクリートラバー
でぃすくりーとらゔぁー	Discreet Lover	noun	ディスクリートラヴァー
でぃすくりーとりーまいん	Discreetly Mine	noun	ディスクリートリーマイン
でぃすたんとうぇい	Distant Way	noun	ディスタントウェイ
でぃすたんとびゅー	Distant View	noun	ディスタントビュー
でぃすたんとみゅーじっく	Distant Music	noun	ディスタントミュージック
でぃすたんとりれーてぃぶ	Distant Relative	noun	ディスタントリレーティブ
でぃすたんとりれーてぃゔ	Distant Relative	noun	ディスタントリレーティヴ
でぃすたんとゔゅー	Distant View	noun	ディスタントヴュー
でぃすてぃる	Distill	noun	ディスティル
でぃすてぃんくとりーしーくれっと	Distinctly Secret	noun	ディスティンクトリーシークレット
でぃすとーてぃどひゅーまー	Distorted Humor	noun	ディストーティドヒューマー
でぃすとーてっどひゅーまー	Distorted Humor	noun	ディストーテッドヒューマー
でぃすとーてっどひゅーもあ	Distorted Humor	noun	ディストーテッドヒューモア
でぃすぱーさる	Dispersal	noun	ディスパーサル
でぃすぴゅーと	Dispute	noun	ディスピュート
でぃっきんそん	Dickinson	noun	ディッキンソン
でぃっくうぃってぃんとん	Dick Whittington	noun	ディックウィッティントン
でぃっくたーぴん	Dick Turpin	noun	ディックターピン
でぃでぃあ	Didia	noun	ディディア
でぃないなれっじ	Deny Knowledge	noun	ディナイナレッジ
でぃなーる	Dinard	noun	ディナール
でぃばいんぱーく	Divine Park	noun	ディバインパーク
でぃばいんぷろふぇっと	Divine Prophet	noun	ディバインプロフェット
でぃばいんぷろぽーしょんず	Divine Proportions	noun	ディバインプロポーションズ
でぃばいんまどんな	Divine Madonna	noun	ディバインマドンナ
でぃびあすこーす	Devious Course	noun	ディビアスコース
でぃびじでろ	Divisidero	noun	ディビジデロ
でぃふぁいにんぐぱーぱす	Defining Purpose	noun	ディファイニングパーパス
でぃふぁれんと	Different	noun	ディファレント
でぃふぁんでっど	Defunded	noun	ディファンデッド
でぃふぇんしぶぷれい	Defensive Play	noun	ディフェンシブプレイ
でぃふぇんしゔぷれい	Defensive Play	noun	ディフェンシヴプレイ
でぃぷろまっとれでぃ	Diplomat Lady	noun	ディプロマットレディ
でぃぷろまてぃっくじぇっと	Diplomatic Jet	noun	ディプロマティックジェット
でぃまーじゃー	Demerger	noun	ディマージャー
でぃみとろば	Dimitrova	noun	ディミトロバ
でぃみとろゔぁ	Dimitrova	noun	ディミトロヴァ
でぃむさむ	Dim Sum	noun	ディムサム
でぃらんとーます	Dylan Thomas	noun	ディラントーマス
でぃらんまうす	Dylan Mouth	noun	ディランマウス
でぃるしゃーん	Dilshaan	noun	ディルシャーン
でぃゔぁいんぱーく	Divine Park	noun	ディヴァインパーク
でぃゔぁいんぷろふぇっと	Divine Prophet	noun	ディヴァインプロフェット
でぃゔぁいんぷろぽーしょんず	Divine Proportions	noun	ディヴァインプロポーションズ
でぃゔぁいんまどんな	Divine Madonna	noun	ディヴァインマドンナ
でぃゔぃあすこーす	Devious Course	noun	ディヴィアスコース
でぃゔぃじでろ	Divisidero	noun	ディヴィジデロ
でぃーびーびぇる	Deebee Belle	noun	ディービービェル
でぃーびーぴん	D B Pin	noun	ディービーピン
でぃーぷふぃーるど	Deep Field	noun	ディープフィールド
でぃーらーぷりんしぱる	Dealer Principal	noun	ディーラープリンシパル
でいあうとおぶざおふぃす	Dayoutoftheoffice	noun	デイアウトオブザオフィス
でいあっとざすぱ	Dayatthespa	noun	デイアットザスパ
でいあっとすぱ	Dayatthespa	noun	デイアットスパ
でいじゅーる	Dayjur	noun	デイジュール
でいじーでぃばいん	Daisy Devine	noun	デイジーディバイン
でいじーでぃゔぁいん	Daisy Devine	noun	デイジーディヴァイン
でいとな	Daytona	noun	デイトナ
でいむどろしー	Dame Dorothy	noun	デイムドロシー
でいらみ	Daylami	noun	デイラミ
でいんどりーむ	Danedream	noun	デインドリーム
でいんひる	Danehill	noun	デインヒル
でいんひるだんさー	Danehill Dancer	noun	デインヒルダンサー
でくらしふぁい	Declassify	noun	デクラシファイ
でくられーしょんおぶうぉー	Declaration of War	noun	デクラレーションオブウォー
でこれーてぃっどないと	Decorated Knight	noun	デコレーティッドナイト
でこれーてっどいんべーだー	Decorated Invader	noun	デコレーテッドインベーダー
でこれーてっどいんゔぇーだー	Decorated Invader	noun	デコレーテッドインヴェーダー
でこれーてっどないと	Decorated Knight	noun	デコレーテッドナイト
でざいんずおんろーむ	Designs On Rome	noun	デザインズオンローム
でざいんどふぉーらっく	Designed for Luck	noun	デザインドフォーラック
でざーと	Dessert	noun	デザート
でざーといーぐる	Desert Eagle	noun	デザートイーグル
でざーとうぉー	Desert War	noun	デザートウォー
でざーとえんかうんたー	Desert Encounter	noun	デザートエンカウンター
でざーとおーきっど	Desert Orchid	noun	デザートオーキッド
でざーときんぐ	Desert King	noun	デザートキング
でざーとくらうん	Desert Crown	noun	デザートクラウン
でざーとすかい	Desert Sky	noun	デザートスカイ
でざーとすとーまー	Desert Stormer	noun	デザートストーマー
でざーとふらわー	Desert Flower	noun	デザートフラワー
